username,moviename,movietitle,releaseDate,date,rating,review
herb_gallow,being-the-ricardos,Being the Ricardos,2021,2022-02-14,2.5,"Credit to Nicole Kidman for even accepting this role in the first place. I can't imagine the sand it would take for someone to agree to play Lucille Ball, herself an incredibly gifted actor. They assist her by keeping the comic acting to a minimum, which would have been an unfair ask for anyone to replicate.That said, this is sporting three nominated performances and it's hard to argue that any of them are up to that level. Kidman is…"
herb_gallow,the-lost-daughter-2021,The Lost Daughter,2021,2022-02-10,2.5,"I just couldn’t find much resonance with this one. Which is a little strange to me, since I’m fairly attuned to stories about ambivalent parenthood. It could be the target audience is people who haven’t experienced those moments of parenthood firsthand, the ones where you think to yourself “why the hell did I do this,” and then stuff the feeling down for obvious reasons. Because in the end, I couldn’t get much more out of this than “here’s a person,…"
herb_gallow,pig-2021,Pig,2021,2022-02-09,5.0,"Everyone has short memories, thus we all have to act surprised whenever Nicolas Cage does a movie where he's quietly restrained, as though he doesn't have a long track record going back decades demonstrating a wide range. I suppose it's good to remind people of stuff, again and again.Nic Cage stars as a recluse in the woods who makes his living selling truffles to Alex Wolff, a young and hustling purveyor of high-end ingredients to the Portland restaurant scene.…"
herb_gallow,nightmare-alley-2021,Nightmare Alley,2021,2022-02-08,3.0,"Neither fish nor fowl, which keeps this from being truly great. It isn't quite a polished Hollywood blockbuster, despite its A-list cast and clean production, but nor is it truly the grimy noir that del Toro wants it to be. I guess that's a general issue I have with his movies, which in turn is the same issue I have with the James Camerons and Steven Spielbergs of the world. Clean, competent, sometimes great productions that it's hard to feel…"
herb_gallow,malignant-2021,Malignant,2021,2022-02-07,2.5,"For about an hour or so, this is a standard horror chassis with a below-average script and some incredibly goofy CGI sequences. It also opens with a random scumbag bashing his pregnant wife into a wall to the point of a TBI, which is fairly unpleasant and a little higher-octane than the rest of the movie warrants. Getting through this portion of the movie takes some work, especially the police scenes (which operate on the idea that the cops can…"
herb_gallow,the-8th-night,The 8th Night,2021,2022-02-06,1.0,"Basically if someone made The Wailing, except bad. A monster vanquished by Buddha in times of antiquity returns because an archaeologist got angry and decided to unleash a portal to hell on everyone. Thus begins a series of actions taken for bewildering reasons that lead to a couple of monks fighting the monster, who possesses corpses in search of a lost relic that it needs to destroy to the world.The gore is mostly off screen, so there’s no real…"
herb_gallow,that-uncertain-feeling,That Uncertain Feeling,1941,2022-02-05,3.5,"A Lubitsch remake of one of his earlier silents in which a stale marriage is interrupted with various infidelity hijinks. Melvyn Douglas plays a stuffy old insurance salesman, Merle Oberon plays his flighty, dissatisfied wife, and Burgess Meredith is a vainglorious pianist who makes a play for her.Not quite as top tier as some of Lubitsch’s greats, especially in the earlier going before things start getting wacky. The Merle Oberon character is also a little unfortunate since she comes…"
herb_gallow,dune-2021,Dune,2021,2022-02-04,3.5,"In the sense that a barely comprehensible, niche franchise has been successfully adapted for a mainstream Hollywood production, for what most would consider the first time, this is certainly a triumph. The Dune books have never been my thing but I respect that achievement. Something on the order of the Lord of the Rings, if the second half of the story is pulled off well.I have the same feeling about this as I do about a Spielberg production. Which,…"
herb_gallow,house-of-gucci,House of Gucci,2021,2022-02-02,3.0,"Does exactly what it says on the tin. A pretty straight up biopic of the Gucci family executed in a competent-but-not-spectacular fashion by stalwart Ridley Scott. At least with this one it’s not a canonization and thus can be a little more fun than most of these, since it’s covering a sordid and shocking event and the players therein.I always enjoy seeing Lady Gaga on screen, and she’s expectedly the main draw. The omnipresence of Adam Driver continues and…"
herb_gallow,claires-knee,Claire's Knee,1970,2022-02-02,4.0,"An idyllic lakeside retreat frames an intricately told story of a man settling a few bits of personal business prior to getting married. The action is driven between Jerome (Jean-Claude Brialy) and old flame Aurora (Aurora Cornu), a writer who playfully goads Jerome into pursuing the daughter of a local landlady.Befitting the film’s vacation land setting, this moves at a leisurely pace, and through its characters goes in for a deep exploration of desire, the purpose of romantic dalliance,…"
herb_gallow,munich-the-edge-of-war,Munich – The Edge of War,2021,2022-02-01,3.5,"Interesting cinematic presentation of the revisionist view of Neville Chamberlain’s historical legacy. I’m not sure if I entirely buy the premise that the Munich Agreement bought enough time to be the difference for an ultimate Allied victory, but I am of the view that Chamberlain takes way too much historical flack for the political realities of his time.Jeremy Irons performs to his usual high standard here and paints a believable portrait of a conflicted man. The underlying story of…"
herb_gallow,tick-tick-boom-2021,"tick, tick... BOOM!",2021,2022-02-01,2.5,"Might be that I’m just the wrong person to ask about this movie, since I’m not really one for musicals as a general rule, and Rent especially just wasn’t my thing. Still, this is suffused throughout with a sense of being way more charmed with its main character, a pre-fame Jonathan Larson, than anyone else possibly could be. Like other biopics it’s a hagiography, and in this case one made by a theater person essentially canonizing one of their own.…"
herb_gallow,the-last-duel-2021,The Last Duel,2021,2022-01-30,1.5,A mostly tiresome morality play beset by a lot of really odd narrative choices that work against it a majority of the time. Starting with the choice to import a bullet-point list of #metoo topics into the Middle Ages and then construct the story in a superficial Rashomon device.The whole interesting thing about Rashomon is the subjective nature of what’s “true” and how that changes based on personal viewpoint and the desire to fit a narrative to one’s own…
herb_gallow,jesus-shows-you-the-way-to-the-highway,Jesus Shows You the Way to the Highway,2019,2022-01-28,5.0,"I don’t know what to make of this. It’s completely insane. That’s not a reaction I have often.Like, this isn’t just “man that’s some weird imagery how random lol.” This is a fully realized world that plays by its own internal and incomprehensible rules, which is impressive to set up. There’s some stuff about the Cold War and cultural influence and whatever but it doesn’t matter. Not really. This is a journey of a pizza-loving dwarf and his internet…"
herb_gallow,the-harder-they-fall-2021,The Harder They Fall,2021,2022-01-28,3.0,"As a modern day blaxploitation flick, it ain’t bad. You’d be forgiven for expecting maybe a little more given the A-list cast, and that was sort of a consistent feeling watching this. You keep waiting for this to hit a higher gear, with the sets, the personalities, the gunfights, and it never quite gets there.This probably could have used a better director. Jeymes Samuel is more known for being a musician, and parts of the movie feel very much…"
herb_gallow,his-majesty-the-scarecrow-of-oz,"His Majesty, the Scarecrow of Oz",1914,2022-01-27,4.0,"The imaginative spirit of the Oz books first makes it onto the screen in 1914, courtesy of L. Frank Baum, the man himself, and the unfortunately ill-fated production company that he started for the purpose. The Oz franchise is interestingly ahead of its time in its attempts at being a multi-media empire; Baum supplemented his best-selling book series with stage plays, radio dramas, lectures, and three movies in 1914.The translation to the screen is a little imperfect, as various…"
herb_gallow,bedlam,Bedlam,1946,2022-01-24,3.5,"Producer and writer Val Lewton concludes his run of budget RKO horror movies that were way better than anyone had a right to expect with Bedlam, a standard Karloff heel demonstration that's been given a little extra spice. Boris Karloff plays the villainous overseer of the the 18th century Bedlam mental institution, who takes exception to the criticism of his patron's latest girl, played by Anna Lee.I'll always have a place in my heart for the efficient, studio go-to…"
herb_gallow,blessed-event,Blessed Event,1932,2022-01-23,3.5,"All the fast-talkin' newsie hijinks you could want in a scandalous pre-Code package. Lee Tracy plays a Walter Winchell analogue, and the story follows his rise from hustling ad copy hack to nationally syndicated gossip columnist, specializing in the bedroom exploits of the rich and famous. Snappy jokes a plenty and a generally lighthearted good time as Lee Tracy feuds with a popular bandleader (played by then-newcomer Dick Powell), lays waste to everyone around him with the power of scandal,…"
herb_gallow,the-master-2012,The Master,2012,2022-01-23,4.0,"This proves to be something of a frustrating and uncertain experience as Paul Thomas Anderson provides you with precious little ground to firmly stand on. Freddie Quell (Joaquin Phoenix) is an unreliable narrator as our protagonist and in addition to being a habitual liar is also delusional and prone to confabulation, as expressed both through his own dialogue and numerous sequences that are apparently dreams with no clear bounding lines between them and the other parts of the story. Lancaster…"
herb_gallow,the-house-2022-1,The House,2022,2022-01-22,4.0,"Houses not doing what they’re supposed to do is a nicely effective channel for sending chills up the spine. Sometimes they’re haunted, sometimes they don’t obey physical laws, sometimes they draw attention from unwanted parties. The house that serves as the throughline for our three part animated anthology in this case is a sinkhole for hopes and dreams, a theme that’a expressed well in all three segments.The first segment is probably the most disturbing of the three, detailing the…"
herb_gallow,fanchon-the-cricket,"Fanchon, the Cricket",1915,2022-01-22,3.0,"Mary Pickford plies her well-refined kid sister act in a movie about a girl and her grandmother living in isolation out in the woods. Fanchon (Pickford) is a mischievous, forest spirit-like presence that becomes more interested in the affairs of the nearby town as she becomes a young woman. Melodrama and a romance ensue.Beautiful restoration for this one which is available for streaming through Amazon Prime, albeit with a soundtrack that is all right at times but veers into…"
